Year	Day	Hour	NEE	qcNEE	LE	H	Rg	Tair	Tsoil	rH	VPD	Ustar
--	--	--	umolm-2s-1	--	Wm-2	Wm-2	Wm-2	degC	degC	%	hPa	ms-1
1998	112	17	-6.33	1	78.17	54.82	310.3	13.8	7.31	47.52	8.3	0.49
1998	112	17.5	-3.71	1	61.53	37.47	223.07	13.7	7.31	48.76	8.1	0.49
1998	112	18	-4.86	1	47.27	14.57	151.3	13.6	7.32	49.16	8	0.36
1998	112	18.5	-1.74	1	20.29	-9.65	0	13	7.32	52.35	7.2	0.33
1998	112	19	2.32	1	17.33	-25.55	0	12.4	7.32	55.29	6.5	0.38
1998	112	19.5	1.722	1	10.81	-24.77	0	11.8	7.3	59.33	5.7	0.22
1998	112	20	-9999	2	-5.7	-23.13	0	11.6	7.25	61.05	5.3	0.14
1998	112	20.5	-9999	2	0.77	-4.61	0	11.2	7.2	63.06	4.9	0.11
1998	112	21	-9999	2	19.78	-16.13	0	10.5	7.14	60.93	5	0.17
1998	112	21.5	-9999	2	-2.42	3.51	0	10.6	7.09	56.51	5.6	0.09
1998	112	22	-9999	2	1.07	8.7	0	10.1	7.02	57.85	5.2	0.15
1998	112	22.5	-9999	2	-0.82	8.08	0	10.1	6.94	57.11	5.3	0.05
1998	112	23	-9999	2	3.75	-10.68	0	9.9	6.85	56.73	5.3	0.12
1998	112	23.5	-9999	2	-5.29	-9.47	0	9.8	6.77	58.01	5.1	0.23
1998	113	0	-9999	2	-13.49	-20.35	0	8.5	6.7	66.31	3.7	0.21
1998	113	0.5	-9999	2	4.73	2.69	0	8.4	6.62	67.43	3.6	0.03
1998	113	1	-9999	2	-0.81	-7.62	0	8.5	6.55	68.18	3.6	0.06
1998	113	1.5	-9999	2	5.02	-16.25	0	8	6.49	71.05	3.1	0.14
1998	113	2	-9999	2	-0.3	-11.76	0	7.6	6.43	73.51	2.8	0.18
1998	113	2.5	-9999	2	-1.9	-18.92	0	7.5	6.37	74.21	2.7	0.21
1998	113	3	-9999	2	1.63	-13.91	0	7.5	6.32	74.44	2.7	0.13
1998	113	3.5	-9999	2	-0.46	-13.02	0	7.7	6.27	74.4	2.7	0.06
1998	113	4	-9999	2	-0.19	-4.83	0	7.5	6.22	75.4	2.6	0.11
1998	113	4.5	-9999	2	2.83	-2.09	0	7	6.18	77.75	2.2	0.13
1998	113	5	-9999	2	-1.36	-9.17	0	6.5	6.13	81.19	1.8	0.08
1998	113	5.5	-9999	2	-1.92	-12.33	18.12	6.4	6.09	81.6	1.8	0.2
1998	113	6	-9999	2	-0.74	-18.76	72.56	6.5	6.06	80.29	1.9	0.13
1998	113	6.5	-4.18	1	10.73	-8.69	143.95	7.1	6.04	78.85	2.1	0.17
1998	113	7	-7.75	1	20.41	9.92	231.86	8	6.04	76.16	2.6	0.32
1998	113	7.5	-7.43	1	25.25	11.49	314.97	8.9	6.06	74.42	2.9	0.45
1998	113	8	-0.08	1	62.9	65.69	395.35	10.1	6.11	70.84	3.6	0.62
1998	113	8.5	-9999	2	100.74	121.67	474.8	11.2	6.2	66.85	4.4	0.73
1998	113	9	-16.14	1	94.58	172.05	546.62	11.4	6.33	66.73	4.5	0.78
1998	113	9.5	-16.35	1	106.58	214.37	617.31	12.1	6.47	63.5	5.2	0.74
1998	113	10	-17.27	1	90.45	193.11	678.86	12.9	6.64	60.73	5.8	0.75
1998	113	10.5	-17.63	1	138.38	232.33	733.92	13.4	6.81	57.45	6.6	0.71
1998	113	11	-17.82	1	119.01	187.2	777.59	14.1	6.98	52.9	7.6	0.78
1998	113	11.5	-15.57	1	129.88	238.26	808.97	14.8	7.35	49.07	8.6	0.85
1998	113	12	-17.2	1	201.75	242.98	820.35	15	7.66	45.88	9.3	0.93
1998	113	12.5	-16	1	195.88	198.28	826.81	15.7	7.78	44.57	9.9	0.88
1998	113	13	-15.69	1	248.52	353.94	821.89	16.2	7.86	41.79	10.8	0.99
1998	113	13.5	-12.84	1	194	235.47	798.2	16.7	8.16	40.4	11.4	0.92
1998	113	14	-9999	2	-9999	-9999	763.14	17.2	8.36	37.35	12.3	0.76
1998	113	14.5	-9999	2	155.04	249.71	706.85	17.5	8.49	38.66	12.3	0.97
1998	113	15	-13.94	1	199.32	204.67	637.27	17.6	8.53	40.57	12	1.04
1998	113	15.5	-11.91	1	158.04	248.58	557.23	17.6	8.58	41.88	11.7	0.9
1998	113	16	-7.67	1	120.84	181.82	467.11	17.9	8.63	41.71	12	0.77
1998	113	16.5	-7.21	1	112.52	110.35	412.6	17.9	8.7	41.25	12.1	0.81
1998	113	17	-4.84	1	85.56	64.51	330.35	18	8.74	40.14	12.4	0.63
1998	113	17.5	-5.18	1	141.77	25.36	253.46	18	8.75	39.23	12.6	0.7
1998	113	18	-0.92	1	130.6	9.93	171.94	17.9	8.75	37.15	12.9	0.65
1998	113	18.5	0.63	1	66.98	-20.88	0	17.4	8.75	38.42	12.3	0.67
1998	113	19	2.89	1	17.18	-28.01	0	16.5	8.74	43.37	10.7	0.34
1998	113	19.5	2.049	1	13.84	-21.76	0	15.7	8.7	45.67	9.7	0.28
1998	113	20	5.98	1	17.58	-26.38	0	15.2	8.66	46.32	9.3	0.4
1998	113	20.5	4.06	1	14.93	-36.87	0	14.6	8.61	47.47	8.8	0.38
1998	113	21	3.84	1	6.73	-22.35	0	14.1	8.56	48.69	8.3	0.38
1998	113	21.5	4.44	1	10.4	-26.74	0	13.7	8.49	49.73	7.9	0.37
1998	113	22	-9999	2	4.4	-27.88	0	13.2	8.43	51.33	7.4	0.23
1998	113	22.5	1.965	1	6.55	-14.53	0	13.1	8.36	51.38	7.4	0.25
1998	113	23	2.5	1	17.56	-16.41	0	13.3	8.28	49.67	7.7	0.45
1998	113	23.5	1.78	1	9.41	-30.85	0	13.5	8.22	47.61	8.1	0.48
1998	114	0	2.52	1	10.56	-28.95	0	13	8.19	49.06	7.7	0.38
1998	114	0.5	3.74	1	17.39	-32.26	0	12.6	8.16	50.33	7.3	0.48
1998	114	1	2.39	1	10.11	-35.62	0	12.5	8.12	50.49	7.2	0.35
1998	114	1.5	2.56	1	13.7	-29.12	0	12.4	8.08	51.23	7	0.38
1998	114	2	2.5	1	12.08	-42.32	0	12.2	8.05	52.32	6.8	0.49
1998	114	2.5	3.2	1	7.16	-38.09	0	12.1	8.02	53.21	6.6	0.35
1998	114	3	2.38	1	5.95	-35.35	0	11.9	7.99	53.85	6.4	0.33
1998	114	3.5	-9999	2	5.97	-25.61	0	11.4	7.95	55.49	6	0.29
1998	114	4	3.66	1	15.27	-24.35	0	11.3	7.9	56.86	5.8	0.42
1998	114	4.5	2.01	1	8.31	-53.26	0	10.9	7.86	58.49	5.4	0.41
1998	114	5	4.16	1	11.27	-15.21	0.12	10.8	7.81	58.88	5.3	0.39
1998	114	5.5	2.7	1	7.28	-29.5	13.04	10.7	7.77	59.31	5.2	0.38
1998	114	6	-1.66	1	11.23	-27.85	38.05	11	7.74	58.98	5.4	0.33
1998	114	6.5	-3.27	1	14.97	-15.33	129.53	11.8	7.71	57.48	5.9	0.39
1998	114	7	-7.64	1	42.49	-17.61	218.02	13	7.72	55.27	6.7	0.54
1998	114	7.5	-5.71	1	20.95	-12.19	306.52	13.8	7.76	54.61	7.2	0.45
1998	114	8	-7.16	1	24.95	20.84	387.2	14.5	7.85	55.15	7.4	0.44
1998	114	8.5	-13.58	1	78.63	65.34	469.02	15.3	7.96	55.24	7.8	0.68
1998	114	9	-13.93	1	87.29	150.56	370.86	15.1	8.09	57.58	7.3	0.78
1998	114	9.5	-12.97	1	87.89	141.99	298.06	15.2	8.24	58.56	7.2	0.66
1998	114	10	-9.28	1	104.1	109.51	200.43	15	8.37	59.71	6.9	0.64
1998	114	10.5	-11.4	1	96.62	40.77	402.79	15.5	8.47	59.01	7.2	0.87
1998	114	11	-19.31	1	126.24	151	431.58	15.3	8.59	58.94	7.2	1.07
1998	114	11.5	-16.55	1	-43.43	123.77	307.65	13.7	8.72	67.86	5.1	1.02
1998	114	12	-2.3	1	17.15	241.64	96.18	11.3	8.78	85.43	2	0.79
1998	114	12.5	-0.55	1	47.57	47.39	100.15	11.3	8.76	87.35	1.7	0.37
1998	114	13	-9999	2	-9999	-9999	108.4	11.9	8.72	82.78	2.4	0.78
1998	114	13.5	-9999	2	137.43	-13.76	581.07	13.8	8.7	70.53	4.7	0.32
1998	114	14	-17.84	1	61.8	104.12	510.79	15.4	8.76	60.18	7	0.71
1998	114	14.5	-13.43	1	141.24	140.63	384.06	15.9	8.88	54.39	8.2	0.87
1998	114	15	-9.52	1	63.98	136.98	315.28	15.5	8.97	56.77	7.7	0.75
1998	114	15.5	-12.26	1	64.23	83.78	345.27	14.8	9.03	68.13	5.4	0.63
1998	114	16	-10.26	1	96.2	143.61	443.36	15	9.09	57.92	7.2	0.7
1998	114	16.5	-5.74	1	85.27	121.91	385.97	15.3	9.15	51.52	8.4	0.76
1998	114	17	-2.89	1	47.22	116.6	124.45	14.1	9.18	54.86	7.3	0.48
1998	114	17.5	-4.01	1	52.44	3.5	131.07	14.1	9.15	57.03	6.9	0.39
1998	114	18	-1.77	1	47.03	-0.68	66.72	14.3	9.12	54.29	7.5	0.63
1998	114	18.5	1.31	1	12.51	8.18	0	13.7	9.09	57.66	6.6	0.43
1998	114	19	8.03	1	48.56	-7.48	0	12.6	9.06	64.84	5.1	0.78
1998	114	19.5	2.09	1	7.1	-25.89	0	11.4	9.01	72.98	3.7	0.4
1998	114	20	5.06	1	15.8	-18.95	0	10.7	8.94	76.46	3	0.34
1998	114	20.5	2.74	1	45.05	-27.54	0	11.1	8.86	67.53	4.3	0.47
1998	114	21	3.73	1	30.63	-27.54	0	11	8.78	66.42	4.4	0.46
1998	114	21.5	2.67	1	14.59	-37.94	0	10.8	8.71	66.8	4.3	0.43
1998	114	22	3.48	1	15	-30.21	0	10.4	8.64	67.31	4.1	0.51
1998	114	22.5	5.62	1	11.58	-37.02	0	9.8	8.57	70.01	3.7	0.5
1998	114	23	4.67	1	6.78	-34.77	0	9.4	8.49	72.03	3.3	0.55
1998	114	23.5	2.36	1	-1.61	-32.98	0	9	8.41	74.82	2.9	0.53
1998	115	0	-0.94	1	0.96	-26.02	0	8.9	8.32	75.84	2.8	0.43
1998	115	0.5	4.36	1	-1.14	-36.54	0	8.7	8.25	77.35	2.6	0.39
1998	115	1	3.63	1	3.86	-37.07	0	9	8.17	76.21	2.7	0.48
1998	115	1.5	2.46	1	3.23	-39.15	0	9.1	8.11	76.18	2.8	0.39
1998	115	2	5.31	1	10.71	-27.05	0	9.1	8.07	76.04	2.8	0.53
1998	115	2.5	2.05	1	5.02	-21.68	0	9.1	8.04	76.39	2.7	0.43
1998	115	3	5.15	1	8.21	-17.14	0	9.1	8.02	76.99	2.7	0.37
1998	115	3.5	4.37	1	7.55	-25.09	0	9	8	77.06	2.6	0.35
1998	115	4	-9999	2	7.23	-22.02	0	8.9	7.96	77.4	2.6	0.29
1998	115	4.5	-9999	2	5.51	-20.49	0	8.5	7.93	78.62	2.4	0.25
1998	115	5	3.06	1	2.55	-18.08	0.55	8.3	7.87	78.78	2.3	0.27
1998	115	5.5	1.67	1	3.87	-26.94	20.42	8.3	7.81	78.21	2.4	0.28
1998	115	6	0.19	1	7.08	-17.84	78.16	8.2	7.75	77.64	2.4	0.28
1998	115	6.5	-2.88	1	24.71	-16.29	169.67	8.6	7.7	75.5	2.8	0.33
1998	115	7	-15.47	1	51.43	4.38	283.72	10	7.67	70.81	3.6	0.47
1998	115	7.5	-7.47	1	32.09	87.21	137.22	10.1	7.69	69.92	3.7	0.39
1998	115	8	-13.22	1	104.26	12.29	379.05	11	7.72	66.11	4.5	0.65
1998	115	8.5	-14.91	1	193.56	124.59	491.47	12.2	7.76	59.94	5.7	0.83
1998	115	9	-15.53	1	103.6	207.99	586.21	12.8	7.83	57.41	6.3	0.65
1998	115	9.5	-21.75	1	196.8	274.9	591.01	13.5	7.92	55.1	7	0.94
1998	115	10	-16.95	1	163.2	318.32	621.34	13.6	8.04	54.31	7.2	0.89
1998	115	10.5	-16.09	1	161.63	266.44	701.43	14	8.17	52.39	7.6	0.8
1998	115	11	-14.23	1	127.13	326.28	800.97	14.7	8.31	51.28	8.2	0.78
1998	115	11.5	-15.86	1	180	337.74	794.2	15.3	8.63	49.27	8.8	0.72
1998	115	12	-13.37	1	148.5	386.88	814.81	15.8	8.85	46.7	9.6	0.51
1998	115	12.5	-16.86	1	220	226.88	823.43	16.7	8.94	43.92	10.7	0.8
1998	115	13	-18.93	1	214.38	419.56	773.29	17.1	9.02	42.73	11.2	0.7
1998	115	13.5	-19.08	1	214.63	388.2	546.75	17.1	9.2	42.5	11.3	0.54
1998	115	14	-9999	2	69.38	176.48	435.34	17	9.33	45.64	10.6	0.41
1998	115	14.5	-11.81	1	85.35	140.73	494.61	16.9	9.4	46.11	10.4	0.47
1998	115	15	-12.15	1	140.5	128.92	475.54	17.1	9.45	47.99	10.2	0.59
1998	115	15.5	-13.67	1	168.62	135.9	486.7	17.5	9.53	47.73	10.5	0.45
1998	115	16	-7.44	1	97.15	230.75	372	17.6	9.61	46.66	10.8	0.35
1998	115	16.5	-6.38	1	76.08	87.02	245.24	17.3	9.65	48.94	10.1	0.34
1998	115	17	-4.29	1	54.41	17.42	165.42	17.2	9.67	50.23	9.8	0.37
1998	115	17.5	-5.2	1	67.29	4.88	158.96	17	9.68	50.43	9.7	0.33
1998	115	18	0.37	1	40.97	3.44	79.97	16.5	9.69	51.6	9.1	0.31
1998	115	18.5	2.315	1	4.59	-17.4	0	16.2	9.69	53.32	8.6	0.19
1998	115	19	2.307	1	4.91	-8.29	0	15.7	9.66	56.51	7.8	0.3
1998	115	19.5	2.301	1	2.39	-20.37	0	15.3	9.64	59.19	7.1	0.23
1998	115	20	-9999	2	-12.38	-15.8	0	15	9.6	60.63	6.7	0.13
1998	115	20.5	-9999	2	0.52	-16.85	0	14.8	9.52	61.24	6.5	0.07
1998	115	21	-9999	2	58.02	-0.98	0	14.1	9.45	63.44	5.9	0.07
1998	115	21.5	-9999	2	1.08	-20.99	0	13.7	9.39	63.85	5.7	0.06
1998	115	22	-9999	2	-1.98	-12.31	0	13.1	9.34	66.54	5.1	0.1
1998	115	22.5	-9999	2	-3.13	-11.38	0	12.8	9.29	67.92	4.8	0.07
1998	115	23	-9999	2	2.97	1.67	0	12.5	9.23	68.56	4.6	0.16
1998	115	23.5	-9999	2	3.63	-30.23	0	12.1	9.18	68.96	4.4	0.17
1998	116	0	-9999	2	1.13	-14.89	0	12.7	9.13	65.74	5	0.14
1998	116	0.5	-9999	2	0.71	-7.98	0	12.8	9.08	64.83	5.2	0.09
1998	116	1	-9999	2	9.32	-8.44	0	12.8	9.04	65.72	5.1	0.25
1998	116	1.5	4.71	1	28.89	-22.81	0	13	9.02	66.34	5	0.38
1998	116	2	-9999	2	24.49	-28.73	0	12.3	9.01	72.59	3.9	0.23
1998	116	2.5	3.47	1	41.26	-23.01	0	11.9	9	75.84	3.4	0.32
1998	116	3	-9999	2	23.12	-29.8	0	11.3	8.98	81.34	2.5	0.26
1998	116	3.5	-9999	2	19.52	-15.02	0	11.4	8.96	80.95	2.6	0.26
1998	116	4	-9999	2	19.09	-18.94	0	11.8	8.93	76.71	3.2	0.29
1998	116	4.5	-9999	2	15.06	-21.12	0	12.2	8.91	73.96	3.7	0.25
1998	116	5	4.59	1	16.17	-23.57	0	12.3	8.9	73.8	3.7	0.24
1998	116	5.5	-9999	2	11.63	-13.48	1.08	12.2	8.89	73.95	3.7	0.29
1998	116	6	1.35	1	9.34	-20.04	7.01	12.3	8.89	72.94	3.9	0.25
1998	116	6.5	0.12	1	19.72	-15.32	34.67	12.5	8.9	70.63	4.3	0.27
1998	116	7	1.28	1	24.59	-16.16	58.1	12.7	8.9	70.15	4.4	0.27
1998	116	7.5	-1.25	1	27.87	-12.13	122.27	13.1	8.92	68.48	4.8	0.23
1998	116	8	-9.52	1	50.29	-14.24	181.08	13.7	8.96	67.02	5.2	0.37
1998	116	8.5	-26.49	1	82.76	18.37	348.99	14.9	9.03	62.38	6.4	0.47
1998	116	9	-26.77	1	152.13	29.72	570.83	16.5	9.12	55.38	8.4	0.77
1998	116	9.5	-22.34	1	152.16	207.08	411.53	16.9	9.24	53.83	8.9	0.81
1998	116	10	-12.44	1	125.4	89.55	719.77	17.8	9.38	49.65	10.3	1.01
1998	116	10.5	-14.54	1	176.64	220.58	764.98	18.1	9.55	48.38	10.8	1
1998	116	11	-16.27	1	208.8	308.65	795.74	18.6	9.73	47.23	11.4	1.02
1998	116	11.5	-20.54	1	163.25	357.36	733.58	18.5	9.99	47.38	11.3	0.89
1998	116	12	-24.84	1	153.72	261.59	518.91	18.4	10.16	48.43	11	0.93
1998	116	12.5	-14.27	1	98.42	223.26	458.28	18.4	10.26	48.49	10.9	0.88
1998	116	13	-14.57	1	135	119.46	513.1	18.9	10.32	48.06	11.4	0.85
1998	116	13.5	-13.37	1	149.64	125.44	350.99	19	10.42	47.75	11.5	0.77
1998	116	14	-7.55	1	96.8	113.09	217.68	18.9	10.49	48.4	11.3	0.68
1998	116	14.5	-7.45	1	91.94	40.86	217.96	18.9	10.53	48.78	11.2	0.61
1998	116	15	-7.21	1	63.88	25.54	253.89	19.2	10.57	47.88	11.7	0.57
1998	116	15.5	-9999	2	-9999	47.32	182.06	18.3	10.62	55.54	9.4	1.87
1998	116	16	-2.97	1	29.32	-4.4	113.78	16.9	10.65	64.7	6.8	0.33
1998	116	16.5	-5.17	1	51.76	-1.08	128.73	16.9	10.64	65.54	6.7	0.42
1998	116	17	-2.08	1	49.74	24.07	92.52	16.5	10.64	67.97	6	0.41
1998	116	17.5	0.05	1	37.13	5.12	74.41	16.4	10.63	67.7	6.1	0.24
1998	116	18	0.01	1	19.52	2.95	97.72	16.5	10.62	67.72	6.1	0.19
1998	116	18.5	2.588	1	10.94	-6.44	0	16.3	10.6	69.04	5.8	0.13
1998	116	19	-9999	2	-1.29	-11.36	0	16.1	10.58	70.81	5.4	0.13
1998	116	19.5	-9999	2	3.06	-12.53	0	15.9	10.55	72.26	5	0.05
1998	116	20	-9999	2	5.17	-11.21	0	15.7	10.49	72.63	4.9	0.11
1998	116	20.5	-9999	2	2.45	-8.96	0	15.9	10.44	70.3	5.4	0.05
1998	116	21	-9999	2	-4.16	-6.02	0	15.9	10.38	67.02	6	0.07
1998	116	21.5	-9999	2	-8.01	0.13	0	15.9	10.33	64.84	6.4	0.1
1998	116	22	2.489	1	22.55	-5.46	0	15.9	10.28	60.03	7.3	0.3
1998	116	22.5	7.61	1	29.16	-22.31	0	15.9	10.24	56.87	7.8	0.4
1998	116	23	2.35	1	16.14	-27.79	0	15.9	10.19	55.69	8.1	0.37
1998	116	23.5	2.449	1	6.77	-31.53	0	15.7	10.15	56.06	7.9	0.3
1998	117	0	-9999	2	5.69	-18.46	0	15.1	10.11	57.94	7.3	0.2
1998	117	0.5	-9999	2	13.57	-23.09	0	14.7	10.06	59.5	6.8	0.24
1998	117	1	2.405	1	9.7	-59.73	0	13.9	10	62.75	5.9	0.26
1998	117	1.5	-9999	2	0.81	-33.5	0	13.6	9.95	64.19	5.6	0.23
1998	117	2	-9999	2	-0.01	-21.66	0	13.3	9.89	66.13	5.2	0.22
1998	117	2.5	7.06	1	10.65	-18.87	0	13	9.83	67.49	4.9	0.36
1998	117	3	4.42	1	13.09	-46.19	0	13.3	9.78	66.67	5.1	0.37
1998	117	3.5	4.54	1	25.46	-47.01	0	13.8	9.75	63.93	5.7	0.62
1998	117	4	2.71	1	17	-26.85	0	14.1	9.75	62.66	6	0.35
1998	117	4.5	3.48	1	12.89	-41.39	0	13.8	9.74	63.74	5.8	0.36
1998	117	5	3.62	1	17.52	-24.75	0.22	14.1	9.73	63.09	5.9	0.37
1998	117	5.5	4.97	1	21.03	-30.3	9.1	13.9	9.73	63.91	5.8	0.27
1998	117	6	5.22	1	33.09	-48.99	45.86	13.8	9.71	64.01	5.7	0.48
1998	117	6.5	-9999	2	41.56	-69.55	85.11	13.4	9.69	66.62	5.1	0.09
1998	117	7	-9999	2	20.74	-43.71	107.66	14	9.69	64.19	5.7	0.23
1998	117	7.5	-9999	2	98.5	-12.11	263.88	14.3	9.7	64.12	5.9	0.26
1998	117	8	-9999	2	116.13	4.46	387.91	15.5	9.73	59.4	7.2	0.47
1998	117	8.5	-16.57	1	106.2	122.83	430.35	16	9.8	56.72	7.9	0.37
1998	117	9	-23.01	1	186.13	135.25	450.41	16.6	9.89	55.01	8.5	0.69
1998	117	9.5	-20.46	1	170	132.42	435.92	16.5	10	55.04	8.4	0.75
1998	117	10	-15.49	1	114.81	141.52	372.71	16.4	10.1	55.62	8.3	0.65
1998	117	10.5	-20.03	1	174	74.7	345.43	16.5	10.18	55.61	8.4	0.86
1998	117	11	-16.36	1	127.08	92.9	347.64	16.5	10.25	56.05	8.3	0.83
1998	117	11.5	-16.6	1	123.48	57.38	322.6	16.9	10.31	55.48	8.6	0.74
1998	117	12	-14.39	1	141.84	43.29	339.89	17.3	10.38	54.3	9.1	0.77
1998	117	12.5	-16.57	1	146.88	70.59	342.97	18.1	10.45	52.58	9.9	0.93
1998	117	13	-10.06	1	125.64	89.54	309.35	18.5	10.54	51.14	10.4	0.82
1998	117	13.5	-14.47	1	131.28	43.33	380.18	18.8	10.62	49.53	11	0.96
1998	117	14	-17.14	1	152.88	75.34	502.11	19.6	10.71	48.05	11.9	0.98
1998	117	14.5	-19.69	1	230.88	96.09	597.56	20.4	10.83	46.12	13	0.96
1998	117	15	-14.6	1	184.32	206.46	582.86	21	10.95	44.1	13.9	0.91
1998	117	15.5	-11.56	1	170.52	139.05	626.72	21.6	11.08	42.88	14.8	1.05
1998	117	16	-9999	2	-9999	-9999	584.18	22	11.21	41.82	15.4	0.66
1998	117	16.5	-9999	2	157.92	199.48	491.63	22.1	11.32	41.58	15.6	0.98
1998	117	17	-4.61	1	122.76	150.28	295.17	21.7	11.41	41.6	15.3	0.83
1998	117	17.5	-0.44	1	76.49	38.57	227.06	21.3	11.45	41.99	14.7	0.87
1998	117	18	1.93	1	34.2	27.67	90.68	20.5	11.46	42.95	13.8	0.8
1998	117	18.5	3.6	1	53.71	-23.12	0	20.1	11.46	43.67	13.3	0.79
1998	117	19	8.23	1	55.84	-20.46	0	19.5	11.43	45.48	12.4	0.8
1998	117	19.5	5.27	1	43.36	-58.69	0	18.9	11.4	47.42	11.5	0.72
1998	117	20	9.66	1	35.9	-36.36	0	18.5	11.35	48.38	11	0.71
1998	117	20.5	9.87	1	37.14	-46.91	0	18.6	11.3	47.73	11.2	0.88
1998	117	21	8.66	1	29.98	-38.64	0	18.3	11.26	48.42	10.9	0.91
1998	117	21.5	7.48	1	32.09	-39.39	0	18.1	11.22	48.71	10.7	1.09
1998	117	22	5.23	1	16.96	-7.06	0	17.7	11.19	49.75	10.2	0.9
1998	117	22.5	7.04	1	21.94	-16.25	0	17.4	11.16	50.72	9.8	1.01
1998	117	23	5.43	1	12.69	-25.73	0	16.9	11.12	52.37	9.2	0.7
1998	117	23.5	5.5	1	10.9	-22.03	0	16.7	11.08	53.52	8.9	0.69
1998	118	0	3.52	1	7.51	-30.63	0	16.5	11.03	54.16	8.6	0.44
1998	118	0.5	3.27	1	-0.83	-26.77	0	16.2	10.98	54.79	8.4	0.4
1998	118	1	4.85	1	17.77	-27.01	0	16	10.93	55.19	8.2	0.47
1998	118	1.5	2.62	1	-2.8	-48.82	0	15.7	10.87	56.68	7.7	0.55
1998	118	2	24.14	1	110.03	-34.71	0	14.6	10.82	67.24	5.4	0.65
1998	118	2.5	13.16	1	-33.54	-14.04	0	13	10.77	81.54	2.8	0.68
1998	118	3	3.43	1	1.52	6.59	0	12.5	10.72	85.59	2.1	0.53
1998	118	3.5	3.07	1	-1.29	-10.45	0	12.2	10.66	85.36	2.1	0.4
1998	118	4	5.56	1	-7.53	-23.53	0	11.9	10.58	84.53	2.2	0.38
1998	118	4.5	1.21	1	4.27	-29.47	0	11.8	10.51	82.82	2.4	0.34
1998	118	5	7.15	1	16.35	-21.42	0.77	11.6	10.43	81.69	2.5	0.45
1998	118	5.5	6.01	1	10.49	-24.56	9.87	11.5	10.36	80.99	2.6	0.44
1998	118	6	4.34	1	16.18	-20.87	31.99	11.5	10.29	80.53	2.7	0.55
1998	118	6.5	-0.14	1	8.04	-17.17	57.64	11.6	10.24	81.13	2.6	0.5
1998	118	7	-2.4	1	20.46	9.22	114.02	11.9	10.21	80.57	2.7	0.58
1998	118	7.5	-3.73	1	40.84	6.02	123.84	12.5	10.2	78.54	3.1	0.5
1998	118	8	-3.99	1	29.92	28.96	87.05	12.4	10.21	79.6	2.9	0.46
1998	118	8.5	-2.49	1	29.56	20.69	74.16	12.2	10.21	80.76	2.7	0.43
1998	118	9	-1.08	1	24.25	29.86	88.28	11.9	10.21	82.42	2.5	0.41
1998	118	9.5	-1.49	1	41.78	6.15	88.53	11.6	10.19	83.51	2.3	0.55
1998	118	10	-15.95	1	23.12	86.42	195.44	11.3	10.17	83.88	2.2	0.54
1998	118	10.5	-9.35	1	47.66	84.11	160.99	11.7	10.15	81.49	2.5	0.46
1998	118	11	-7.46	1	34.48	113.07	126.11	11.6	10.15	81.96	2.5	0.45
1998	118	11.5	-14.87	1	51.01	56.65	241.71	12.1	10.13	80.34	2.8	0.49
1998	118	12	-5.21	1	31.48	141.27	133.83	12.2	10.14	79.96	2.9	0.34
1998	118	12.5	-9.72	1	62.58	57.37	156.87	12.1	10.14	80.72	2.7	0.47
1998	118	13	-10.65	1	38.06	82.18	180.4	12.1	10.14	80.51	2.8	0.33
1998	118	13.5	-9.38	1	23.11	61.34	226.85	12.3	10.15	80.37	2.8	0.35
1998	118	14	-14.59	1	45.27	54.94	342.54	12.7	10.16	78.91	3.1	0.12
1998	118	14.5	-19.09	1	63.44	110.25	300.43	13.2	10.2	77.82	3.4	0.47
1998	118	15	-16.82	1	66.36	114.69	278.43	13.1	10.24	78.5	3.2	0.45
1998	118	15.5	-9.94	1	38.06	96.87	202.8	12.6	10.27	80.94	2.8	0.55
1998	118	16	-7.34	1	48.2	88.87	138.29	12.3	10.28	82.51	2.5	0.46
1998	118	16.5	-4.08	1	24.29	73.59	143.4	11.8	10.27	84.36	2.2	0.49
1998	118	17	-4.36	1	47.3	47.74	114.33	11.4	10.24	84.7	2.1	0.42
1998	118	17.5	-4.78	1	24.82	51.97	85.48	11.5	10.21	84.12	2.2	0.35
1998	118	18	-4.98	1	-2.69	34.94	64.26	11.2	10.17	85.81	1.9	0.31
1998	118	18.5	-2.4	1	20.28	18.38	54.29	11	10.12	86.26	1.8	0.38
1998	118	19	2.65	1	8.81	7.91	0	10.8	10.08	87.35	1.6	0.35
1998	118	19.5	2.411	1	6.46	-8.64	0	10.8	10.02	87.53	1.6	0.21
1998	118	20	-9999	2	4.58	-7.91	0	10.6	9.98	88.56	1.5	0.25
1998	118	20.5	-9999	2	4.88	-10.26	0	10.6	9.93	88.81	1.4	0.21
1998	118	21	-9999	2	1.02	-10.7	0	10.4	9.89	89.04	1.4	0.2
1998	118	21.5	-9999	2	0.93	-12.98	0	10.4	9.83	89.4	1.3	0.19
1998	118	22	-9999	2	0.62	-13.54	0	10.3	9.79	90.57	1.2	0.18
1998	118	22.5	-9999	2	0.75	-7.91	0	10.2	9.76	91.2	1.1	0.15
1998	118	23	-9999	2	0.07	-7.76	0	10.2	9.72	91.2	1.1	0.06
1998	118	23.5	-9999	2	-0.02	-7.82	0	10.2	9.69	91.07	1.1	0.04
1998	119	0	-9999	2	0.75	-7.71	0	10.2	9.65	91	1.1	0.03
1998	119	0.5	-9999	2	0.44	-7.76	0	10.2	9.63	91.1	1.1	0.08
